year_film,year_ceremony,ceremony,category,name,film,winner,year_film_film,imdbID,imdbLink
1999,2000,72,ART DIRECTION,Art Direction:  David Gropman;  Set Decoration:  Beth Rubino,The Cider House Rules,FALSE,1999The Cider House Rules,tt0124315,https://www.imdb.com/title/tt0124315/
1999,2000,72,ART DIRECTION,Art Direction:  Rick Heinrichs;  Set Decoration:  Peter Young,Sleepy Hollow,TRUE,1999Sleepy Hollow,tt0162661,https://www.imdb.com/title/tt0162661/
1999,2000,72,ART DIRECTION,Art Direction:  Roy Walker;  Set Decoration:  Bruno Cesari,The Talented Mr. Ripley,FALSE,1999The Talented Mr. Ripley,tt0134119,https://www.imdb.com/title/tt0134119/
1999,2000,72,ART DIRECTION,"Art Direction:  Eve Stewart;  Set Decoration:  Eve Stewart, John Bush",Topsy-Turvy,FALSE,1999Topsy-Turvy,tt0151568,https://www.imdb.com/title/tt0151568/
1999,2000,72,CINEMATOGRAPHY,Conrad L. Hall,American Beauty,TRUE,1999American Beauty,tt0169547,https://www.imdb.com/title/tt0169547/
1999,2000,72,CINEMATOGRAPHY,Roger Pratt,The End of the Affair,FALSE,1999The End of the Affair,tt0172396,https://www.imdb.com/title/tt0172396/
1999,2000,72,CINEMATOGRAPHY,Dante Spinotti,The Insider,FALSE,1999The Insider,tt0140352,https://www.imdb.com/title/tt0140352/
1999,2000,72,CINEMATOGRAPHY,Emmanuel Lubezki,Sleepy Hollow,FALSE,1999Sleepy Hollow,tt0162661,https://www.imdb.com/title/tt0162661/
1999,2000,72,CINEMATOGRAPHY,Robert Richardson,Snow Falling on Cedars,FALSE,1999Snow Falling on Cedars,tt0120834,https://www.imdb.com/title/tt0120834/
1999,2000,72,COSTUME DESIGN,Jenny Beavan,Anna and the King,FALSE,1999Anna and the King,tt0166485,https://www.imdb.com/title/tt0166485/
1999,2000,72,COSTUME DESIGN,Colleen Atwood,Sleepy Hollow,FALSE,1999Sleepy Hollow,tt0162661,https://www.imdb.com/title/tt0162661/
1999,2000,72,COSTUME DESIGN,"Ann Roth, Gary Jones",The Talented Mr. Ripley,FALSE,1999The Talented Mr. Ripley,tt0134119,https://www.imdb.com/title/tt0134119/
1999,2000,72,COSTUME DESIGN,Milena Canonero,Titus,FALSE,1999Titus,tt0120866,https://www.imdb.com/title/tt0120866/
1999,2000,72,COSTUME DESIGN,Lindy Hemming,Topsy-Turvy,TRUE,1999Topsy-Turvy,tt0151568,https://www.imdb.com/title/tt0151568/
1999,2000,72,DIRECTING,Sam Mendes,American Beauty,TRUE,1999American Beauty,tt0169547,https://www.imdb.com/title/tt0169547/
1999,2000,72,DIRECTING,Spike Jonze,Being John Malkovich,FALSE,1999Being John Malkovich,tt0120601,https://www.imdb.com/title/tt0120601/
1999,2000,72,DIRECTING,Lasse Hallström,The Cider House Rules,FALSE,1999The Cider House Rules,tt0124315,https://www.imdb.com/title/tt0124315/
1999,2000,72,DIRECTING,Michael Mann,The Insider,FALSE,1999The Insider,tt0140352,https://www.imdb.com/title/tt0140352/
1999,2000,72,DIRECTING,M. Night Shyamalan,The Sixth Sense,FALSE,1999The Sixth Sense,tt0167404,https://www.imdb.com/title/tt0167404/
1999,2000,72,DOCUMENTARY (Feature),"Wim Wenders, Ulrich Felsberg",Buena Vista Social Club,FALSE,1999Buena Vista Social Club,tt0186508,https://www.imdb.com/title/tt0186508/
1999,2000,72,DOCUMENTARY (Feature),"Roko Belic, Adrian Belic",Genghis Blues,FALSE,1999Genghis Blues,tt0187859,https://www.imdb.com/title/tt0187859/
1999,2000,72,DOCUMENTARY (Feature),"Nanette Burstein, Brett Morgen",On the Ropes,FALSE,1999On the Ropes,tt0181733,https://www.imdb.com/title/tt0181733/
1999,2000,72,DOCUMENTARY (Feature),"Arthur Cohn, Kevin Macdonald",One Day in September,TRUE,1999One Day in September,tt0230591,https://www.imdb.com/title/tt0230591/
1999,2000,72,DOCUMENTARY (Feature),"Paola di Florio, Lilibet Foster",Speaking in Strings,FALSE,1999Speaking in Strings,tt0181835,https://www.imdb.com/title/tt0181835/
1999,2000,72,DOCUMENTARY (Short Subject),Bert Van Bork,Eyewitness,FALSE,1999Eyewitness,tt0407775,https://www.imdb.com/title/tt0407775/
1999,2000,72,DOCUMENTARY (Short Subject),"Susan Hannah Hadary, William A. Whiteford",King Gimp,TRUE,1999King Gimp,tt0239528,https://www.imdb.com/title/tt0239528/
1999,2000,72,DOCUMENTARY (Short Subject),"Simeon Soffer, Jonathan Stack",The Wildest Show in the South: The Angola Prison Rodeo,FALSE,1999The Wildest Show in the South: The Angola Prison Rodeo,tt0240216,https://www.imdb.com/title/tt0240216/
1999,2000,72,FILM EDITING,"Tariq Anwar, Christopher Greenbury",American Beauty,FALSE,1999American Beauty,tt0169547,https://www.imdb.com/title/tt0169547/
1999,2000,72,FILM EDITING,Lisa Zeno Churgin,The Cider House Rules,FALSE,1999The Cider House Rules,tt0124315,https://www.imdb.com/title/tt0124315/
1999,2000,72,FILM EDITING,"William Goldenberg, Paul Rubell, David Rosenbloom",The Insider,FALSE,1999The Insider,tt0140352,https://www.imdb.com/title/tt0140352/
1999,2000,72,FILM EDITING,Zach Staenberg,The Matrix,TRUE,1999The Matrix,tt0133093,https://www.imdb.com/title/tt0133093/
1999,2000,72,FILM EDITING,Andrew Mondshein,The Sixth Sense,FALSE,1999The Sixth Sense,tt0167404,https://www.imdb.com/title/tt0167404/
1999,2000,72,FOREIGN LANGUAGE FILM,Spain,All about My Mother,TRUE,1999All about My Mother,tt0185125,https://www.imdb.com/title/tt0185125/
1999,2000,72,FOREIGN LANGUAGE FILM,Nepal,Caravan,FALSE,1999Caravan,tt0210727,https://www.imdb.com/title/tt0210727/
1999,2000,72,FOREIGN LANGUAGE FILM,France,East-West,FALSE,1999East-West,tt0181530,https://www.imdb.com/title/tt0181530/
1999,2000,72,FOREIGN LANGUAGE FILM,United Kingdom,Solomon and Gaenor,FALSE,1999Solomon and Gaenor,tt0181830,https://www.imdb.com/title/tt0181830/
1999,2000,72,FOREIGN LANGUAGE FILM,Sweden,Under the Sun,FALSE,1999Under the Sun,tt0158302,https://www.imdb.com/title/tt0158302/
1999,2000,72,MAKEUP,"Michèle Burke, Mike Smithson",Austin Powers: The Spy Who Shagged Me,FALSE,1999Austin Powers: The Spy Who Shagged Me,tt0145660,https://www.imdb.com/title/tt0145660/
1999,2000,72,MAKEUP,Greg Cannom,Bicentennial Man,FALSE,1999Bicentennial Man,tt0182789,https://www.imdb.com/title/tt0182789/
1999,2000,72,MAKEUP,Rick Baker,Life,FALSE,1999Life,tt0123964,https://www.imdb.com/title/tt0123964/
1999,2000,72,MAKEUP,"Christine Blundell, Trefor Proud",Topsy-Turvy,TRUE,1999Topsy-Turvy,tt0151568,https://www.imdb.com/title/tt0151568/
1999,2000,72,MUSIC (Original Score),Thomas Newman,American Beauty,FALSE,1999American Beauty,tt0169547,https://www.imdb.com/title/tt0169547/
1999,2000,72,MUSIC (Original Score),John Williams,Angela's Ashes,FALSE,1999Angela's Ashes,tt0145653,https://www.imdb.com/title/tt0145653/
1999,2000,72,MUSIC (Original Score),Rachel Portman,The Cider House Rules,FALSE,1999The Cider House Rules,tt0124315,https://www.imdb.com/title/tt0124315/
1999,2000,72,MUSIC (Original Score),John Corigliano,The Red Violin,TRUE,1999The Red Violin,tt0120802,https://www.imdb.com/title/tt0120802/
1999,2000,72,MUSIC (Original Score),Gabriel Yared,The Talented Mr. Ripley,FALSE,1999The Talented Mr. Ripley,tt0134119,https://www.imdb.com/title/tt0134119/
1999,2000,72,MUSIC (Original Song),Music and Lyric by Trey Parker and Marc Shaiman,"South Park: Bigger, Longer & Uncut",FALSE,"1999South Park: Bigger, Longer & Uncut",tt0158983,https://www.imdb.com/title/tt0158983/
1999,2000,72,MUSIC (Original Song),Music and Lyric by Diane Warren,Music of the Heart,FALSE,1999Music of the Heart,tt0166943,https://www.imdb.com/title/tt0166943/
1999,2000,72,MUSIC (Original Song),Music and Lyric by Aimee Mann,Magnolia,FALSE,1999Magnolia,tt0175880,https://www.imdb.com/title/tt0175880/
1999,2000,72,MUSIC (Original Song),Music and Lyric by Randy Newman,Toy Story 2,FALSE,1999Toy Story 2,tt0120363,https://www.imdb.com/title/tt0120363/
1999,2000,72,MUSIC (Original Song),Music and Lyric by Phil Collins,Tarzan,TRUE,1999Tarzan,tt0120855,https://www.imdb.com/title/tt0120855/
1999,2000,72,BEST PICTURE,"Bruce Cohen and Dan Jinks, Producers",American Beauty,TRUE,1999American Beauty,tt0169547,https://www.imdb.com/title/tt0169547/
1999,2000,72,BEST PICTURE,"Richard N. Gladstein, Producer",The Cider House Rules,FALSE,1999The Cider House Rules,tt0124315,https://www.imdb.com/title/tt0124315/
1999,2000,72,BEST PICTURE,"David Valdes and Frank Darabont, Producers",The Green Mile,FALSE,1999The Green Mile,tt0120689,https://www.imdb.com/title/tt0120689/
1999,2000,72,BEST PICTURE,"Michael Mann and Pieter Jan Brugge, Producers",The Insider,FALSE,1999The Insider,tt0140352,https://www.imdb.com/title/tt0140352/
1999,2000,72,BEST PICTURE,"Frank Marshall, Kathleen Kennedy and Barry Mendel, Producers",The Sixth Sense,FALSE,1999The Sixth Sense,tt0167404,https://www.imdb.com/title/tt0167404/
1999,2000,72,SHORT FILM (Animated),Peter Peake,Humdrum,FALSE,1999Humdrum,tt0192145,https://www.imdb.com/title/tt0192145/
1999,2000,72,SHORT FILM (Animated),Torill Kove,My Grandmother Ironed the King's Shirts,FALSE,1999My Grandmother Ironed the King's Shirts,tt0210853,https://www.imdb.com/title/tt0210853/
1999,2000,72,SHORT FILM (Animated),Alexander Petrov,The Old Man and the Sea,TRUE,1999The Old Man and the Sea,tt0207639,https://www.imdb.com/title/tt0207639/
1999,2000,72,SHORT FILM (Animated),Paul Driessen,3 Misses,FALSE,19993 Misses,tt0239206,https://www.imdb.com/title/tt0239206/
1999,2000,72,SHORT FILM (Animated),"Wendy Tilby, Amanda Forbis",When the Day Breaks,FALSE,1999When the Day Breaks,tt0200282,https://www.imdb.com/title/tt0200282/
1999,2000,72,SHORT FILM (Live Action),"Henrik Ruben Genz, Michael W. Horsten","Bror, Min Bror (Teis and Nico)",FALSE,"1999Bror, Min Bror (Teis and Nico)",tt0191850,https://www.imdb.com/title/tt0191850/
1999,2000,72,SHORT FILM (Live Action),"Mehdi Norowzian, Steve Wax",Killing Joe,FALSE,1999Killing Joe,tt0236386,https://www.imdb.com/title/tt0236386/
1999,2000,72,SHORT FILM (Live Action),"Marc-Andreas Bochert, Gabriele Lins",Kleingeld (Small Change),FALSE,1999Kleingeld (Small Change),tt0200780,https://www.imdb.com/title/tt0200780/
1999,2000,72,SHORT FILM (Live Action),Marcus Olsson,Major and Minor Miracles,FALSE,1999Major and Minor Miracles,tt0239583,https://www.imdb.com/title/tt0239583/
1999,2000,72,SHORT FILM (Live Action),"Barbara Schock, Tammy Tiehel",My Mother Dreams the Satan's Disciples in New York,TRUE,1999My Mother Dreams the Satan's Disciples in New York,tt0177023,https://www.imdb.com/title/tt0177023/
1999,2000,72,SOUND,"Robert J. Litt, Elliot Tyson, Michael Herbick, Willie D. Burton",The Green Mile,FALSE,1999The Green Mile,tt0120689,https://www.imdb.com/title/tt0120689/
1999,2000,72,SOUND,"Andy Nelson, Doug Hemphill, Lee Orloff",The Insider,FALSE,1999The Insider,tt0140352,https://www.imdb.com/title/tt0140352/
1999,2000,72,SOUND,"John Reitz, Gregg Rudloff, David Campbell, David Lee",The Matrix,TRUE,1999The Matrix,tt0133093,https://www.imdb.com/title/tt0133093/
1999,2000,72,SOUND,"Leslie Shatz, Chris Carpenter, Rick Kline, Chris Munro",The Mummy,FALSE,1999The Mummy,tt0120616,https://www.imdb.com/title/tt0120616/
1999,2000,72,SOUND,"Gary Rydstrom, Tom Johnson, Shawn Murphy, John Midgley",Star Wars Episode I: The Phantom Menace,FALSE,1999Star Wars Episode I: The Phantom Menace,tt0120915,https://www.imdb.com/title/tt0120915/
1999,2000,72,SOUND EFFECTS EDITING,"Ren Klyce, Richard Hymns",Fight Club,FALSE,1999Fight Club,tt0137523,https://www.imdb.com/title/tt0137523/
1999,2000,72,SOUND EFFECTS EDITING,Dane A. Davis,The Matrix,TRUE,1999The Matrix,tt0133093,https://www.imdb.com/title/tt0133093/
1999,2000,72,SOUND EFFECTS EDITING,"Ben Burtt, Tom Bellfort",Star Wars Episode I: The Phantom Menace,FALSE,1999Star Wars Episode I: The Phantom Menace,tt0120915,https://www.imdb.com/title/tt0120915/
1999,2000,72,VISUAL EFFECTS,"John Gaeta, Janek Sirrs, Steve Courtley, Jon Thum",The Matrix,TRUE,1999The Matrix,tt0133093,https://www.imdb.com/title/tt0133093/
1999,2000,72,VISUAL EFFECTS,"John Knoll, Dennis Muren, Scott Squires, Rob Coleman",Star Wars Episode I: The Phantom Menace,FALSE,1999Star Wars Episode I: The Phantom Menace,tt0120915,https://www.imdb.com/title/tt0120915/
1999,2000,72,VISUAL EFFECTS,"John Dykstra, Jerome Chen, Henry F. Anderson III, Eric Allard",Stuart Little,FALSE,1999Stuart Little,tt0164912,https://www.imdb.com/title/tt0164912/
1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),John Irving,The Cider House Rules,TRUE,1999The Cider House Rules,tt0124315,https://www.imdb.com/title/tt0124315/
1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),"Alexander Payne, Jim Taylor",Election,FALSE,1999Election,tt0126886,https://www.imdb.com/title/tt0126886/
1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),Frank Darabont,The Green Mile,FALSE,1999The Green Mile,tt0120689,https://www.imdb.com/title/tt0120689/
1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),"Eric Roth, Michael Mann",The Insider,FALSE,1999The Insider,tt0140352,https://www.imdb.com/title/tt0140352/
1999,2000,72,WRITING (Screenplay Based on Material Previously Produced or Published),Anthony Minghella,The Talented Mr. Ripley,FALSE,1999The Talented Mr. Ripley,tt0134119,https://www.imdb.com/title/tt0134119/
1999,2000,72,WRITING (Screenplay Written Directly for the Screen),Alan Ball,American Beauty,TRUE,1999American Beauty,tt0169547,https://www.imdb.com/title/tt0169547/
1999,2000,72,WRITING (Screenplay Written Directly for the Screen),Charlie Kaufman,Being John Malkovich,FALSE,1999Being John Malkovich,tt0120601,https://www.imdb.com/title/tt0120601/
1999,2000,72,WRITING (Screenplay Written Directly for the Screen),Paul Thomas Anderson,Magnolia,FALSE,1999Magnolia,tt0175880,https://www.imdb.com/title/tt0175880/
1999,2000,72,WRITING (Screenplay Written Directly for the Screen),M. Night Shyamalan,The Sixth Sense,FALSE,1999The Sixth Sense,tt0167404,https://www.imdb.com/title/tt0167404/
1999,2000,72,WRITING (Screenplay Written Directly for the Screen),Mike Leigh,Topsy-Turvy,FALSE,1999Topsy-Turvy,tt0151568,https://www.imdb.com/title/tt0151568/
1999,2000,72,HONORARY AWARD,Andrzej Wajda in recognition of five decades of extraordinary film direction.,,TRUE,1999,,
1999,2000,72,IRVING G. THALBERG MEMORIAL AWARD,Warren Beatty,,TRUE,1999,,
2000,2001,73,ACTOR IN A LEADING ROLE,Javier Bardem,Before Night Falls,FALSE,2000Before Night Falls,tt0247196,https://www.imdb.com/title/tt0247196/
2000,2001,73,ACTOR IN A LEADING ROLE,Russell Crowe,Gladiator,TRUE,2000Gladiator,tt0172495,https://www.imdb.com/title/tt0172495/
2000,2001,73,ACTOR IN A LEADING ROLE,Tom Hanks,Cast Away,FALSE,2000Cast Away,tt0162222,https://www.imdb.com/title/tt0162222/
2000,2001,73,ACTOR IN A LEADING ROLE,Ed Harris,Pollock,FALSE,2000Pollock,tt0183659,https://www.imdb.com/title/tt0183659/
2000,2001,73,ACTOR IN A LEADING ROLE,Geoffrey Rush,Quills,FALSE,2000Quills,tt0180073,https://www.imdb.com/title/tt0180073/
2000,2001,73,ACTOR IN A SUPPORTING ROLE,Jeff Bridges,The Contender,FALSE,2000The Contender,tt0208874,https://www.imdb.com/title/tt0208874/
2000,2001,73,ACTOR IN A SUPPORTING ROLE,Willem Dafoe,Shadow of the Vampire,FALSE,2000Shadow of the Vampire,tt0189998,https://www.imdb.com/title/tt0189998/
2000,2001,73,ACTOR IN A SUPPORTING ROLE,Benicio Del Toro,Traffic,TRUE,2000Traffic,tt0181865,https://www.imdb.com/title/tt0181865/
2000,2001,73,ACTOR IN A SUPPORTING ROLE,Albert Finney,Erin Brockovich,FALSE,2000Erin Brockovich,tt0195685,https://www.imdb.com/title/tt0195685/
2000,2001,73,ACTOR IN A SUPPORTING ROLE,Joaquin Phoenix,Gladiator,FALSE,2000Gladiator,tt0172495,https://www.imdb.com/title/tt0172495/
2000,2001,73,ACTRESS IN A LEADING ROLE,Joan Allen,The Contender,FALSE,2000The Contender,tt0208874,https://www.imdb.com/title/tt0208874/
2000,2001,73,ACTRESS IN A LEADING ROLE,Juliette Binoche,Chocolat,FALSE,2000Chocolat,tt0241303,https://www.imdb.com/title/tt0241303/
2000,2001,73,ACTRESS IN A LEADING ROLE,Ellen Burstyn,Requiem for a Dream,FALSE,2000Requiem for a Dream,tt0180093,https://www.imdb.com/title/tt0180093/
2000,2001,73,ACTRESS IN A LEADING ROLE,Laura Linney,You Can Count on Me,FALSE,2000You Can Count on Me,tt0203230,https://www.imdb.com/title/tt0203230/
2000,2001,73,ACTRESS IN A LEADING ROLE,Julia Roberts,Erin Brockovich,TRUE,2000Erin Brockovich,tt0195685,https://www.imdb.com/title/tt0195685/
2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Judi Dench,Chocolat,FALSE,2000Chocolat,tt0241303,https://www.imdb.com/title/tt0241303/
2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Marcia Gay Harden,Pollock,TRUE,2000Pollock,tt0183659,https://www.imdb.com/title/tt0183659/
2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Kate Hudson,Almost Famous,FALSE,2000Almost Famous,tt0181875,https://www.imdb.com/title/tt0181875/
2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,Almost Famous,FALSE,2000Almost Famous,tt0181875,https://www.imdb.com/title/tt0181875/
2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Julie Walters,Billy Elliot,FALSE,2000Billy Elliot,tt0249462,https://www.imdb.com/title/tt0249462/
2000,2001,73,ART DIRECTION,Tim Yip,"Crouching Tiger, Hidden Dragon",TRUE,"2000Crouching Tiger, Hidden Dragon",tt0190332,https://www.imdb.com/title/tt0190332/
2000,2001,73,ART DIRECTION,Art Direction:  Michael Corenblith;  Set Decoration:  Merideth Boswell,Dr. Seuss' How the Grinch Stole Christmas,FALSE,2000Dr. Seuss' How the Grinch Stole Christmas,tt0170016,https://www.imdb.com/title/tt0170016/
2000,2001,73,ART DIRECTION,Art Direction:  Arthur Max;  Set Decoration:  Crispian Sallis,Gladiator,FALSE,2000Gladiator,tt0172495,https://www.imdb.com/title/tt0172495/
2000,2001,73,ART DIRECTION,Art Direction:  Martin Childs;  Set Decoration:  Jill Quertier,Quills,FALSE,2000Quills,tt0180073,https://www.imdb.com/title/tt0180073/
2000,2001,73,ART DIRECTION,Art Direction:  Jean Rabasse;  Set Decoration:  Françoise Benoît-Fresco,Vatel,FALSE,2000Vatel,tt0190861,https://www.imdb.com/title/tt0190861/
2000,2001,73,CINEMATOGRAPHY,Peter Pau,"Crouching Tiger, Hidden Dragon",TRUE,"2000Crouching Tiger, Hidden Dragon",tt0190332,https://www.imdb.com/title/tt0190332/
2000,2001,73,CINEMATOGRAPHY,John Mathieson,Gladiator,FALSE,2000Gladiator,tt0172495,https://www.imdb.com/title/tt0172495/
2000,2001,73,CINEMATOGRAPHY,Lajos Koltai,Malèna,FALSE,2000Malèna,tt0213847,https://www.imdb.com/title/tt0213847/
2000,2001,73,CINEMATOGRAPHY,Roger Deakins,"O Brother, Where Art Thou?",FALSE,"2000O Brother, Where Art Thou?",tt0190590,https://www.imdb.com/title/tt0190590/
2000,2001,73,CINEMATOGRAPHY,Caleb Deschanel,The Patriot,FALSE,2000The Patriot,tt0187393,https://www.imdb.com/title/tt0187393/
2000,2001,73,COSTUME DESIGN,Tim Yip,"Crouching Tiger, Hidden Dragon",FALSE,"2000Crouching Tiger, Hidden Dragon",tt0190332,https://www.imdb.com/title/tt0190332/
2000,2001,73,COSTUME DESIGN,Rita Ryack,Dr. Seuss' How the Grinch Stole Christmas,FALSE,2000Dr. Seuss' How the Grinch Stole Christmas,tt0170016,https://www.imdb.com/title/tt0170016/
2000,2001,73,COSTUME DESIGN,Janty Yates,Gladiator,TRUE,2000Gladiator,tt0172495,https://www.imdb.com/title/tt0172495/
2000,2001,73,COSTUME DESIGN,Anthony Powell,102 Dalmatians,FALSE,2000102 Dalmatians,tt0211181,https://www.imdb.com/title/tt0211181/
2000,2001,73,COSTUME DESIGN,Jacqueline West,Quills,FALSE,2000Quills,tt0180073,https://www.imdb.com/title/tt0180073/
2000,2001,73,DIRECTING,Stephen Daldry,Billy Elliot,FALSE,2000Billy Elliot,tt0249462,https://www.imdb.com/title/tt0249462/
2000,2001,73,DIRECTING,Ang Lee,"Crouching Tiger, Hidden Dragon",FALSE,"2000Crouching Tiger, Hidden Dragon",tt0190332,https://www.imdb.com/title/tt0190332/
2000,2001,73,DIRECTING,Steven Soderbergh,Erin Brockovich,FALSE,2000Erin Brockovich,tt0195685,https://www.imdb.com/title/tt0195685/
2000,2001,73,DIRECTING,Ridley Scott,Gladiator,FALSE,2000Gladiator,tt0172495,https://www.imdb.com/title/tt0172495/
2000,2001,73,DIRECTING,Steven Soderbergh,Traffic,TRUE,2000Traffic,tt0181865,https://www.imdb.com/title/tt0181865/
2000,2001,73,DOCUMENTARY (Feature),"Mark Jonathan Harris, Deborah Oppenheimer",Into the Arms of Strangers: Stories of the Kindertransport,TRUE,2000Into the Arms of Strangers: Stories of the Kindertransport,tt0248912,https://www.imdb.com/title/tt0248912/
